Id,Type,Question,Answer,Reference,Book,Chapter,Verse,StartVerse
1945,S,"Situation question: who said it, and where: ""People of Athens! I see that in every way you are very religious.""?","Paul said it, in the meeting of the Areopagus",Acts 17:22,Acts,17,22,22
1946,A,"According to Acts, chapter 17, verse 22, who then stood up?",Paul,Acts 17:22,Acts,17,22,22
1947,A,"According to Acts, chapter 17, verse 22, what are you people of Athens in every way?",Very religious,Acts 17:22,Acts,17,22,22
1948,G,"Who said: ""People of Athens! I see that in every way you are very religious.""?",Paul,Acts 17:22,Acts,17,22,22
1949,G,"Who then stood up in the meeting of the Areopagus and said: ""People of Athens! I see that in every way you are very religious.""?",Paul,Acts 17:22,Acts,17,22,22
1950,G,Who walked around and looked carefully at their objects of worship?,Paul,Acts 17:23,Acts,17,23,23
1951,G,Who even found an altar with this inscription: TO AN UNKNOWN GOD?,Paul,Acts 17:23,Acts,17,23,23
1952,A,"According to Acts, chapter 17, verse 25, by what is he not served?",Human hands,Acts 17:25,Acts,17,25,25
1953,G,Whom does God himself give life and breath and everything else?,Everyone,Acts 17:25,Acts,17,25,25
1954,G,From whom did God make all the nations?,One man,Acts 17:26,Acts,17,26,26
1955,G,Who did this so that they would seek him and perhaps reach out for him and find him?,God,Acts 17:27,Acts,17,27,27
1956,G,Who is not far from any one of us?,God,Acts 17:27,Acts,17,27,27
1957,A,"According to Acts, chapter 17, verse 28, what do we have in him?",Our being,Acts 17:28,Acts,17,28,28
1958,G,In whom do we live and move and have our being?,God,Acts 17:28,Acts,17,28,28
1959,A,"According to Acts, chapter 17, verse 29, what are we?",God's offspring,Acts 17:29,Acts,17,29,29
1960,G,Whose offspring are we?,God's,Acts 17:29,Acts,17,29,29
1961,A,"According to Acts, chapter 17, verse 30, what does God now command all people everywhere?",To repent,Acts 17:30,Acts,17,30,30
1962,G,Who now commands all people everywhere to repent?,God,Acts 17:30,Acts,17,30,30
1963,G,Who overlooked such ignorance in the past?,God,Acts 17:30,Acts,17,30,30
1964,G,What did God overlook in the past?,Such ignorance,Acts 17:30,Acts,17,30,30
1965,A,"According to Acts, chapter 17, verse 31, whom will he judge?",The world,Acts 17:31,Acts,17,31,31
1966,G,To whom has God given proof of this by raising him from the dead?,Everyone,Acts 17:31,Acts,17,31,31
1967,G,Who has given proof of this to everyone by raising him from the dead?,God,Acts 17:31,Acts,17,31,31
1968,G,Who will judge the world with justice by the man he has appointed?,God,Acts 17:31,Acts,17,31,31
1969,G,Who has set a day when he will judge the world with justice by the man he has appointed?,God,Acts 17:31,Acts,17,31,31
1970,G,With what will God judge the world?,Justice,Acts 17:31,Acts,17,31,31
1971,G,Whom will God judge with justice by the man he has appointed?,The world,Acts 17:31,Acts,17,31,31
1972,S,"Situation question: who said it, and to whom: ""We want to hear you again on this subject.""?",Others of a group of Epicurean and Stoic philosophers (people of Athens) said it to Paul,Acts 17:32,Acts,17,32,32
1973,A,"According to Acts, chapter 17, verse 32, what did some of them do?",Sneer,Acts 17:32,Acts,17,32,32
1974,A,"According to Acts, chapter 17, verse 33, whom did Paul leave?",The Council,Acts 17:33,Acts,17,33,33
1975,G,Who left the Council?,Paul,Acts 17:33,Acts,17,33,33
1976,X,Which member of the Areopagus became a follower of Paul and believed?,Dionysius,Acts 17:34,Acts,17,34,34
1977,A,"According to Acts, chapter 17, verse 34, of whom did some of the people become followers?",Paul,Acts 17:34,Acts,17,34,34
1978,G,Who was a member of the Areopagus?,Dionysius,Acts 17:34,Acts,17,34,34
1979,G,Of what was Dionysius a member?,The Areopagus,Acts 17:34,Acts,17,34,34
1980,X,Where did Paul meet Aquila and Priscilla?,In Corinth,Acts 18:1-2,Acts,18,2-Jan,1
1981,A,"According to Acts, chapter 18, verse 1, who went to Corinth?",Paul,Acts 18:1,Acts,18,1,1
1982,A,"According to Acts, chapter 18, verse 1, what did Paul leave?",Athens,Acts 18:1,Acts,18,1,1
1983,A,"According to Acts, chapter 18, verse 1, to where did Paul go?",Corinth,Acts 18:1,Acts,18,1,1
1984,A,"According to Acts, chapter 18, verse 1, who left Athens?",Paul,Acts 18:1,Acts,18,1,1
1985,G,Who left Athens and went to Corinth?,Paul,Acts 18:1,Acts,18,1,1
1986,G,Whom had Claudius ordered to leave Rome?,All Jews,Acts 18:2,Acts,18,2,2
1987,G,Who went to see Aquila and Priscilla?,Paul,Acts 18:2,Acts,18,2,2
1988,G,Of where was Aquila a native?,Pontus,Acts 18:2,Acts,18,2,2
1989,G,Who had ordered all Jews to leave Rome?,Claudius,Acts 18:2,Acts,18,2,2
1990,G,Where did Paul meet Aquila?,In Corinth,Acts 18:2,Acts,18,2,2
1991,G,From where had Aquila recently come with his wife Priscilla?,Italy,Acts 18:2,Acts,18,2,2
1992,G,Who met a Jew named Aquila in Corinth?,Paul,Acts 18:2,Acts,18,2,2
1993,X,"In Acts, chapter 18, with whom did Paul stay and work?",Aquila and Priscilla,Acts 18:3,Acts,18,3,3
1994,A,"According to Acts, chapter 18, verse 3, what was he?",A tentmaker,Acts 18:3,Acts,18,3,3
1995,G,Who stayed and worked with Aquila and Priscilla?,Paul,Acts 18:3,Acts,18,3,3
1996,G,Who was a tentmaker as Aquila and Priscilla were?,Paul,Acts 18:3,Acts,18,3,3
1997,A,"According to Acts, chapter 18, verse 4, when did he reason in the synagogue?",Every Sabbath,Acts 18:4,Acts,18,4,4
1998,A,"According to Acts, chapter 18, verse 5, from where did Silas and Timothy come?",Macedonia,Acts 18:5,Acts,18,5,5
1999,A,"According to Acts, chapter 18, verse 5, who was testifying to the Jews that Jesus was the Messiah?",Paul,Acts 18:5,Acts,18,5,5
2000,A,"According to Acts, chapter 18, verse 5, to whom was Paul testifying that Jesus was the Messiah?",The Jews,Acts 18:5,Acts,18,5,5
2001,G,How did Paul devote himself to preaching when Silas and Timothy came from Macedonia?,Exclusively,Acts 18:5,Acts,18,5,5
2002,G,Who devoted himself exclusively to preaching when Silas and Timothy came from Macedonia?,Paul,Acts 18:5,Acts,18,5,5
2003,G,To what did Paul devote himself exclusively when Silas and Timothy came from Macedonia?,Preaching,Acts 18:5,Acts,18,5,5
2004,A,"According to Acts, chapter 18, verse 6, what did they become?",Abusive,Acts 18:6,Acts,18,6,6
2005,A,"According to Acts, chapter 18, verse 6, whom did they oppose?",Paul,Acts 18:6,Acts,18,6,6
2006,A,"According to Acts, chapter 18, verse 6, to whom will I go from now on?",The Gentiles,Acts 18:6,Acts,18,6,6
2007,A,"According to Acts, chapter 18, verse 6, of what am I innocent?",Your blood,Acts 18:6,Acts,18,6,6
2008,G,"Who said to the Jews, ""Your blood be on your own heads! I am innocent of it. From now on I will go to the Gentiles.""?",Paul,Acts 18:6,Acts,18,6,6
2009,G,Whom did the Jews oppose?,Paul,Acts 18:6,Acts,18,6,6
2010,G,Who shook out his clothes in protest?,Paul,Acts 18:6,Acts,18,6,6
2011,G,In what did Paul shake out his clothes?,Protest,Acts 18:6,Acts,18,6,6
2012,X,Whose house was next door to the synagogue in Corinth?,Titius Justus',Acts 18:7,Acts,18,7,7
2013,A,"According to Acts, chapter 18, verse 7, what did Paul leave?",The synagogue,Acts 18:7,Acts,18,7,7
2014,A,"According to Acts, chapter 18, verse 7, who was a worshiper of God?",Titius Justus,Acts 18:7,Acts,18,7,7
2015,G,Of whom was Titius Justus a worshiper?,God,Acts 18:7,Acts,18,7,7
2016,G,Who went next door to the house of Titius Justus?,Paul,Acts 18:7,Acts,18,7,7
2017,A,"According to Acts, chapter 18, verse 8, who was the synagogue leader?",Crispus,Acts 18:8,Acts,18,8,8
2018,A,"According to Acts, chapter 18, verse 9, when did the Lord speak to Paul in a vision?",One night,Acts 18:9,Acts,18,9,9
2019,A,"According to Acts, chapter 18, verse 9, who should keep on speaking?",Paul,Acts 18:9,Acts,18,9,9
2020,A,"According to Acts, chapter 18, verse 9, to whom did the Lord speak in a vision?",Paul,Acts 18:9,Acts,18,9,9
2021,A,"According to Acts, chapter 18, verse 9, what should Paul keep on doing?",Speaking,Acts 18:9,Acts,18,9,9
2022,G,Who should not be afraid?,Paul,Acts 18:9,Acts,18,9,9
2023,G,Who should not be silent?,Paul,Acts 18:9,Acts,18,9,9
2024,X,"In Acts, chapter 18, whom is no one going to attack and harm?",Paul,Acts 18:10,Acts,18,10,10
2025,X,"In Acts, chapter 18, where is no one going to attack and harm Paul?",In Corinth,Acts 18:10-11,Acts,18,11-Oct,10
2026,G,Who stayed in Corinth for a year and a half?,Paul,Acts 18:11,Acts,18,11,11
2027,S,"Situation question: who said it, and about whom: ""This man is persuading the people to worship God in ways contrary to the law.""?",The Jews of Corinth said it about Paul,Acts 18:12-13,Acts,18,13-Dec,12
2028,A,"According to Acts, chapter 18, verse 12, who was proconsul?",Gallio,Acts 18:12,Acts,18,12,12
2029,G,Of where was Gallio proconsul?,Achaia,Acts 18:12,Acts,18,12,12
2030,G,Who was proconsul of Achaia?,Gallio,Acts 18:12,Acts,18,12,12
2031,G,Whom did the Jews of Corinth bring to the place of judgment?,Paul,Acts 18:12,Acts,18,12,12
2032,G,On whom did the Jews of Corinth make a united attack?,Paul,Acts 18:12,Acts,18,12,12
2033,S,"Situation question: who said it, and to whom: ""If you Jews were making a complaint about some misdemeanor or serious crime, it would be reasonable for me to listen to you.""?",Gallio said it to the Jews of Corinth,Acts 18:14,Acts,18,14,14
2034,A,"According to Acts, chapter 18, verse 14, who was about to speak?",Paul,Acts 18:14,Acts,18,14,14
2035,G,"Who said to them, ""If you Jews were making a complaint about some misdemeanor or serious crime, it would be reasonable for me to listen to you.""?",Gallio,Acts 18:14,Acts,18,14,14
2036,S,"Situation question: who said it, and to whom: ""But since it involves questions about words and names and your own lawsettle the matter yourselves. I will not be a judge of such things.""?",Gallio said it to the Jews of Corinth,Acts 18:15,Acts,18,15,15
2037,G,Who will not be a judge of such things?,Gallio,Acts 18:15,Acts,18,15,15
2038,G,Who drove the Jews of Corinth off?,Gallio,Acts 18:16,Acts,18,16,16
2039,A,"According to Acts, chapter 18, verse 17, who was the synagogue leader?",Sosthenes,Acts 18:17,Acts,18,17,17
2040,X,"In Acts, chapter 18, who had taken a vow?",Paul,Acts 18:18,Acts,18,18,18
2041,A,"According to Acts, chapter 18, verse 18, who then left the brothers and sisters?",Paul,Acts 18:18,Acts,18,18,18
2042,A,"According to Acts, chapter 18, verse 18, who had taken a vow?",Paul,Acts 18:18,Acts,18,18,18
2043,A,"According to Acts, chapter 18, verse 18, for where did Paul sail?",Syria,Acts 18:18,Acts,18,18,18
2044,G,Who had his hair cut off at Cenchreae?,Paul,Acts 18:18,Acts,18,18,18
2045,G,Who left Priscilla and Aquila at Ephesus?,Paul,Acts 18:19,Acts,18,19,19
2046,X,"In Acts, chapter 18, who asked Paul to spend more time with them?",The Jews at Ephesus,Acts 18:20,Acts,18,20,20
2047,A,"According to Acts, chapter 18, verse 21, from where did he then set sail?",Ephesus,Acts 18:21,Acts,18,21,21
2048,G,Who set sail from Ephesus?,Paul,Acts 18:21,Acts,18,21,21
2049,G,"Who promised, ""I will come back if it is God's will.""?",Paul,Acts 18:21,Acts,18,21,21
2050,A,"According to Acts, chapter 18, verse 22, to where did he then go down?",Antioch,Acts 18:22,Acts,18,22,22
2051,A,"According to Acts, chapter 18, verse 22, up to where did he go?",Jerusalem,Acts 18:22,Acts,18,22,22
2052,A,"According to Acts, chapter 18, verse 23, from where did Paul set out?",Antioch,Acts 18:23,Acts,18,23,23
2053,A,"According to Acts, chapter 18, verse 23, who traveled from place to place throughout the region of Galatia and Phrygia?",Paul,Acts 18:23,Acts,18,23,23
2054,A,"According to Acts, chapter 18, verse 23, who set out from Antioch?",Paul,Acts 18:23,Acts,18,23,23
2055,A,"According to Acts, chapter 18, verse 24, to where did Apollos come?",Ephesus,Acts 18:24,Acts,18,24,24
2056,G,Of where was Apollos a native?,Alexandria,Acts 18:24,Acts,18,24,24
2057,X,"Two-part question: in Acts, chapter 18, who had been instructed in the way of the Lord, and who spoke with great fervor?",1) Apollos; 2) Apollos,Acts 18:25,Acts,18,25,25
2058,A,"According to Acts, chapter 18, verse 25, how did he teach about Jesus?",Accurately,Acts 18:25,Acts,18,25,25
2059,G,How did Apollos teach about Jesus?,Accurately,Acts 18:25,Acts,18,25,25
2060,G,Who knew only the baptism of John?,Apollos,Acts 18:25,Acts,18,25,25
2061,G,Who spoke with great fervor?,Apollos,Acts 18:25,Acts,18,25,25
2062,G,Who had been instructed in the way of the Lord?,Apollos,Acts 18:25,Acts,18,25,25
2063,G,Who taught about Jesus accurately?,Apollos,Acts 18:25,Acts,18,25,25
2064,G,About whom did Apollos teach accurately?,Jesus,Acts 18:25,Acts,18,25,25
2065,X,"In Acts, chapter 18, who began to speak boldly in the synagogue?",Apollos,Acts 18:26,Acts,18,26,26
2066,A,"According to Acts, chapter 18, verse 26, how did he begin to speak in the synagogue?",Boldly,Acts 18:26,Acts,18,26,26
2067,G,To whom did Priscilla and Aquila explain the way of God more adequately?,Apollos,Acts 18:26,Acts,18,26,26
2068,A,"According to Acts, chapter 18, verse 27, who arrived?",Apollos,Acts 18:27,Acts,18,27,27
2069,A,"According to Acts, chapter 18, verse 27, whom did the brothers and sisters encourage?",Apollos,Acts 18:27,Acts,18,27,27
2070,G,To where did Apollos want to go?,Achaia,Acts 18:27,Acts,18,27,27
2071,G,Whom did the brothers and sisters encourage when he wanted to go to Achaia?,Apollos,Acts 18:27,Acts,18,27,27
2072,G,Who was a great help to those who by grace had believed?,Apollos,Acts 18:27,Acts,18,27,27
2073,G,Who wanted to go to Achaia?,Apollos,Acts 18:27,Acts,18,27,27
2074,X,"In Acts, chapter 18, who was proving from the Scriptures that Jesus was the Messiah?",Apollos,Acts 18:28,Acts,18,28,28
2075,G,Who vigorously refuted his Jewish opponents in public debate?,Apollos,Acts 18:28,Acts,18,28,28
2076,G,How did Apollos refute his Jewish opponents in public debate?,Vigorously,Acts 18:28,Acts,18,28,28
2077,A,"According to Acts, chapter 19, verse 1, where was Apollos?",At Corinth,Acts 19:1,Acts,19,1,1
2078,A,"According to Acts, chapter 19, verse 1, where did Paul arrive?",At Ephesus,Acts 19:1,Acts,19,1,1
2079,S,"Situation question: who said it, to whom, and where: ""Did you receive the Holy Spirit when you believed?""","Paul said it to some disciples, at Ephesus",Acts 19:1-2,Acts,19,2-Jan,1
2080,A,"According to Acts, chapter 19, verse 1, who was at Corinth?",Apollos,Acts 19:1,Acts,19,1,1
2081,A,"According to Acts, chapter 19, verse 1, where did Paul find some disciples?",At Ephesus,Acts 19:1,Acts,19,1,1
2082,A,"According to Acts, chapter 19, verse 1, who arrived at Ephesus?",Paul,Acts 19:1,Acts,19,1,1
2083,A,"According to Acts, chapter 19, verse 1, whom did Paul find at Ephesus?",Some disciples,Acts 19:1,Acts,19,1,1
2084,G,Who took the road through the interior and arrived at Ephesus?,Paul,Acts 19:1,Acts,19,1,1
2085,G,"Who asked some disciples, ""Did you receive the Holy Spirit when you believed?""",Paul,Acts 19:2,Acts,19,2,2
2086,S,"Situation question: who said it, to whom, and what was the reply: ""Then what baptism did you receive?""","Paul said it to some disciples (at Ephesus) and the reply was, ""John's baptism.""",Acts 19:3,Acts,19,3,3
2087,A,"According to Acts, chapter 19, verse 3, what did they reply?","""John's baptism.""",Acts 19:3,Acts,19,3,3
2088,G,"Who asked, ""Then what baptism did you receive?""",Paul,Acts 19:3,Acts,19,3,3
2089,G,Whose baptism was a baptism of repentance?,John's,Acts 19:4,Acts,19,4,4
2090,G,What was a baptism of repentance?,John's baptism,Acts 19:4,Acts,19,4,4
2091,G,"Who said, ""John's baptism was a baptism of repentance. He told the people to believe in the one coming after him, that is, in Jesus.""?",Paul,Acts 19:4,Acts,19,4,4
2092,A,"According to Acts, chapter 19, verse 6, who placed his hands on them?",Paul,Acts 19:6,Acts,19,6,6
2093,A,"According to Acts, chapter 19, verse 6, in what did they speak?",Tongues,Acts 19:6,Acts,19,6,6
2094,X,"In Acts, chapter 19, how many men received the Holy Spirit?",About twelve in all,Acts 19:7,Acts,19,7,7
2095,A,"According to Acts, chapter 19, verse 7, how many men were there in all?",About twelve,Acts 19:7,Acts,19,7,7
2096,A,"According to Acts, chapter 19, verse 8, how did Paul speak in the synagogue?",Boldly,Acts 19:8,Acts,19,8,8
2097,A,"According to Acts, chapter 19, verse 8, who spoke boldly in the synagogue?",Paul,Acts 19:8,Acts,19,8,8
2098,A,"According to Acts, chapter 19, verse 8, who entered the synagogue?",Paul,Acts 19:8,Acts,19,8,8
2099,A,"According to Acts, chapter 19, verse 8, how was Paul arguing about the kingdom of God?",Persuasively,Acts 19:8,Acts,19,8,8
2100,A,"According to Acts, chapter 19, verse 8, what did Paul enter?",The synagogue,Acts 19:8,Acts,19,8,8
